ACK Flag Count,Active Max,Active Mean,Active Min,Active Std,Average Packet Size,Bwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Header Length,Bwd IAT Max,Bwd IAT Mean,Bwd IAT Min,Bwd IAT Std,Bwd IAT Total,Bwd Init Win Bytes,Bwd PSH Flags,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Min,Bwd Packet Length Std,Bwd Packet/Bulk Avg,Bwd Segment Size Avg,Bwd URG Flags,CWR Flag Count,Down/Up Ratio,Dst Port,ECE Flag Count,FIN Flag Count,FWD Init Win Bytes,Flow Bytes/s,Flow Duration,Flow IAT Max,Flow IAT Mean,Flow IAT Min,Flow IAT Std,Flow Packets/s,Fwd Bulk Rate Avg,Fwd Bytes/Bulk Avg,Fwd Header Length,Fwd IAT Max,Fwd IAT Mean,Fwd IAT Min,Fwd IAT Std,Fwd IAT Total,Fwd PSH Flags,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Min,Fwd Packet Length Std,Fwd Packet/Bulk Avg,Fwd Segment Size Avg,Fwd URG Flags,Idle Max,Idle Mean,Idle Min,Idle Std,PSH Flag Count,Packet Length Max,Packet Length Mean,Packet Length Min,Packet Length Std,Packet Length Variance,Protocol,RST Flag Count,SYN Flag Count,Subflow Bwd Bytes,Subflow Bwd Packets,Subflow Fwd Bytes,Subflow Fwd Packets,Total Bwd packets,Total Fwd Packet,Total Length of Bwd Packet,Total Length of Fwd Packet,URG Flag Count
27.0,1169.1359,584.56793,0.0,0.0,132.8,4.0,0.0025659977,480.0,1.0837974e+09,1.06284984e+08,406.98053,3.1007853e+08,1.1691348e+09,65535.0,3.0,503.0,177.25,66.0,188.1002,709.0,177.25,0.0,0.0,1.1453958,80.0,0.0,6.0,65535.0,3.407645,1.1691359e+09,1.0837953e+09,4.0315028e+07,7.1525574,1.9781208e+08,0.025659978,6.0,0.0025659977,720.0,1.0837953e+09,6.8772696e+07,72.00241,2.545455e+08,1.1691359e+09,3.0,307.0,103.166664,66.0,79.93626,619.0,103.166664,0.0,1169.1359,584.56793,0.0,0.0,6.0,503.0,132.8,66.0,138.93797,19303.76,6.0,0.0,6.0,2127.0,12.0,1857.0,18.0,12.0,18.0,2127.0,1857.0,0.0
0.0,1e-06,5e-07,0.0,0.0,94.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,94.0,94.0,0.0,0.0,94.0,0.0,0.0,0.0,33919.0,0.0,0.0,0.0,9.4e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,94.0,94.0,94.0,0.0,0.0,17.0,0.0,0.0,94.0,1.0,0.0,0.0,1.0,0.0,94.0,0.0,0.0
36.0,1314.1278,657.0639,0.0,0.0,124.2,6.0,0.003043844,960.0,7.944167e+08,5.713599e+07,0.0,1.8291968e+08,1.3141279e+09,65535.0,4.0,268.0,97.166664,66.0,66.75869,583.0,97.166664,0.0,0.0,0.8846738,41482.0,0.0,8.0,65535.0,3.7804542,1.3141279e+09,7.944167e+08,3.3695584e+07,0.0,1.4325651e+08,0.03043844,4.0,0.003043844,640.0,7.9441805e+08,8.760849e+07,370.02563,2.2053402e+08,1.3141274e+09,4.0,453.0,164.75,66.0,166.45326,659.0,164.75,0.0,1314.1278,657.0639,0.0,0.0,8.0,453.0,124.2,66.0,121.87251,14852.91,6.0,0.0,8.0,2332.0,24.0,2636.0,16.0,24.0,16.0,2332.0,2636.0,0.0
72.0,2189.061,1094.5305,0.0,0.0,124.5375,6.0,0.003654535,1920.0,1.0679815e+09,4.657577e+07,0.0,1.657527e+08,2.189061e+09,65535.0,8.0,301.0,97.729164,66.0,68.97334,586.375,97.729164,0.0,0.0,0.8897951,40380.0,0.0,16.0,65535.0,4.551266,2.189061e+09,1.0679815e+09,2.7709634e+07,0.0,1.29877016e+08,0.036545347,4.0,0.003654535,1280.0,1.06798195e+09,7.0614856e+07,219.10667,1.9989154e+08,2.1890606e+09,8.0,453.0,164.75,66.0,166.45326,659.0,164.75,0.0,2189.061,1094.5305,0.0,0.0,16.0,453.0,124.5375,66.0,122.53611,15015.099,6.0,0.0,16.0,4691.0,48.0,5272.0,32.0,48.0,32.0,4691.0,5272.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,1.0,1e+06,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,16148.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
1.0,4.386902e-05,2.193451e-05,0.0,0.0,64.0,1.0,22795.13,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,1.3703704,36893.0,0.0,0.0,65535.0,2.9177768e+06,43.0,43.86902,43.86902,43.86902,0.0,45590.26,1.0,22795.13,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,4.386902e-05,2.193451e-05,0.0,0.0,0.0,74.0,64.0,54.0,10.0,100.0,6.0,1.0,1.0,74.0,1.0,54.0,1.0,1.0,1.0,74.0,54.0,0.0
13.0,1.010417,0.5052085,0.0,0.0,319.42856,4.0,1.9793808,320.0,1.007565e+06,144345.28,0.0,352408.34,1.010417e+06,65535.0,1.0,3508.0,497.25,66.0,1137.9596,1989.0,497.25,0.0,0.0,8.052631,48297.0,0.0,2.0,65535.0,4425.8955,1.010416e+06,1.0070782e+06,77724.38,0.0,268281.6,13.855666,3.0,1.9793808,240.0,1.007509e+06,201996.8,64.84985,402756.56,1.009984e+06,4.0,100.0,82.333336,66.0,10.79609,247.0,82.333336,0.0,1.010417,0.5052085,0.0,0.0,5.0,3508.0,319.42856,66.0,884.41113,782183.1,6.0,0.0,2.0,3978.0,8.0,494.0,6.0,8.0,6.0,3978.0,494.0,0.0
1.0,7.200241e-05,3.6001205e-05,0.0,0.0,60.0,1.0,13888.424,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1364.0,0.0,0.0,65535.0,1.6666109e+06,72.0,72.00241,72.00241,72.00241,0.0,27776.848,1.0,13888.424,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,7.200241e-05,3.6001205e-05,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0
36.0,394.55072,197.27536,0.0,0.0,445.5,5.0,0.010138114,800.0,2.9925466e+08,2.0765826e+07,0.0,6.763752e+07,3.945507e+08,65535.0,4.0,424.0,135.4,66.0,134.92938,677.0,135.4,0.0,0.0,0.17919534,44740.0,0.0,8.0,65535.0,45.1653,3.9455072e+08,2.9925462e+08,1.0116685e+07,0.0,4.833734e+07,0.10138114,5.0,0.010138114,800.0,2.9925462e+08,2.0765826e+07,62.942505,6.763751e+07,3.945507e+08,4.0,3506.0,755.6,66.0,1375.2035,3778.0,755.6,0.0,394.55072,197.27536,0.0,0.0,8.0,3506.0,445.5,66.0,1025.1133,1.0508572e+06,6.0,0.0,8.0,2708.0,20.0,15112.0,20.0,20.0,20.0,2708.0,15112.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,1.0,1e+06,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,41013.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
1.0,0.0,0.0,0.0,0.0,67.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,74.0,74.0,74.0,0.0,0.0,74.0,0.0,0.0,1.2333333,45518.0,0.0,0.0,65535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,67.0,60.0,9.899495,98.0,6.0,1.0,1.0,74.0,1.0,60.0,1.0,1.0,1.0,74.0,60.0,0.0
0.0,1e-06,5e-07,0.0,0.0,96.0,1.0,1e+06,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,0.0,96.0,96.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,9.6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,96.0,96.0,96.0,0.0,0.0,17.0,0.0,0.0,96.0,1.0,0.0,0.0,1.0,0.0,96.0,0.0,0.0
1.0,3.504753e-05,1.7523766e-05,0.0,0.0,64.0,1.0,28532.68,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,1.3703704,60736.0,0.0,0.0,65535.0,3.652183e+06,35.0,35.04753,35.04753,35.04753,0.0,57065.36,1.0,28532.68,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,3.504753e-05,1.7523766e-05,0.0,0.0,0.0,74.0,64.0,54.0,10.0,100.0,6.0,1.0,1.0,74.0,1.0,54.0,1.0,1.0,1.0,74.0,54.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,8541.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
7.0,0.050955057,0.025477529,0.0,0.0,72.111115,5.0,19.625137,200.0,43319.94,12696.803,375.0324,17865.492,50787.21,65535.0,1.0,89.0,72.2,66.0,8.953212,361.0,72.2,0.0,0.0,1.2534722,51446.0,0.0,1.0,65535.0,12736.714,50955.0,43319.94,6369.3823,0.0,14128.592,176.62624,4.0,19.625137,160.0,50310.85,16860.008,0.0,23653.572,50580.023,1.0,88.0,72.0,60.0,10.488089,288.0,72.0,0.0,0.050955057,0.025477529,0.0,0.0,2.0,89.0,72.111115,60.0,9.666028,93.4321,6.0,1.0,2.0,361.0,5.0,288.0,4.0,5.0,4.0,361.0,288.0,0.0
0.0,1e-06,5e-07,0.0,0.0,91.0,1.0,1e+06,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,91.0,91.0,0.0,91.0,91.0,0.0,0.0,0.0,34696.0,0.0,0.0,0.0,9.1e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,91.0,91.0,91.0,0.0,0.0,17.0,0.0,0.0,91.0,1.0,0.0,0.0,1.0,0.0,91.0,0.0,0.0
0.0,0.00032901764,0.00016450882,0.0,0.0,112.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,96.0,96.0,0.0,0.0,96.0,0.0,0.0,0.75,41923.0,0.0,0.0,0.0,680814.56,329.0,329.01764,329.01764,329.01764,0.0,6078.7017,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,128.0,0.0,0.0,128.0,0.0,0.00032901764,0.00016450882,0.0,0.0,0.0,128.0,112.0,96.0,22.627417,512.0,17.0,0.0,0.0,96.0,1.0,128.0,1.0,1.0,1.0,96.0,128.0,0.0
1.0,1.1920929e-06,5.9604645e-07,0.0,0.0,67.0,1.0,838860.8,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,1.2333333,54091.0,0.0,0.0,65535.0,1.1240734e+08,1.0,1.1920929,1.1920929,1.1920929,0.0,1.6777216e+06,1.0,838860.8,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,1.1920929e-06,5.9604645e-07,0.0,0.0,0.0,74.0,67.0,60.0,7.0,49.0,6.0,1.0,1.0,74.0,1.0,60.0,1.0,1.0,1.0,74.0,60.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,6286.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
1.0,0.000300169,0.0001500845,0.0,0.0,60.0,1.0,3331.4568,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,1.0,1153.0,0.0,0.0,65535.0,399774.8,300.0,300.169,300.169,300.169,0.0,6662.9136,1.0,3331.4568,40.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.000300169,0.0001500845,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,1.0,60.0,1.0,60.0,1.0,1.0,1.0,60.0,60.0,0.0
45.0,2172.6655,1086.3328,0.0,0.0,126.2,4.0,0.0023013204,800.0,1.0804716e+09,1.1435079e+08,251.05476,2.801555e+08,2.172665e+09,65535.0,5.0,503.0,168.15,66.0,176.1432,672.6,168.15,0.0,0.0,1.1411605,80.0,0.0,10.0,65535.0,2.9042666,2.1726656e+09,1.080471e+09,4.4340116e+07,5.9604645,1.8313382e+08,0.023013204,6.0,0.0023013204,1200.0,1.080471e+09,7.49195e+07,29.087067,2.3318803e+08,2.1726656e+09,5.0,323.0,98.23333,66.0,74.00211,589.4,98.23333,0.0,2172.6655,1086.3328,0.0,0.0,10.0,503.0,126.2,66.0,129.88287,16869.56,6.0,0.0,10.0,3363.0,20.0,2947.0,30.0,20.0,30.0,3363.0,2947.0,0.0
1.0,1.7166138e-05,8.583069e-06,0.0,0.0,64.0,1.0,58254.223,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,74.0,74.0,74.0,0.0,74.0,74.0,0.0,0.0,1.3703704,41168.0,0.0,0.0,65535.0,7.4565405e+06,17.0,17.166138,17.166138,17.166138,0.0,116508.445,1.0,58254.223,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,54.0,54.0,0.0,1.7166138e-05,8.583069e-06,0.0,0.0,0.0,74.0,64.0,54.0,10.0,100.0,6.0,1.0,1.0,74.0,1.0,54.0,1.0,1.0,1.0,74.0,54.0,0.0
0.0,10.0053425,5.0026712,0.0,0.0,111.0,1.0,0.099946596,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,103.0,0.0,103.0,103.0,0.0,0.0,0.8655462,48312.0,0.0,0.0,0.0,22.188145,1.0005342e+07,1.0005343e+07,1.0005343e+07,1.0005343e+07,0.0,0.19989319,1.0,0.099946596,28.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,119.0,0.0,119.0,119.0,0.0,10.0053425,5.0026712,0.0,0.0,0.0,119.0,111.0,103.0,8.0,64.0,17.0,0.0,0.0,103.0,1.0,119.0,1.0,1.0,1.0,103.0,119.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,33453.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
0.0,291.51587,145.75793,0.0,0.0,127.75,1.0,0.00686069,56.0,2.915154e+08,2.915154e+08,2.915154e+08,0.0,2.915154e+08,0.0,0.0,103.0,103.0,103.0,0.0,103.0,103.0,0.0,0.0,0.67540985,49587.0,0.0,0.0,0.0,1.7529063,2.9151587e+08,2.9151366e+08,9.717195e+07,453.94897,1.3742034e+08,0.01372138,1.0,0.00686069,56.0,2.915141e+08,2.915141e+08,2.915141e+08,0.0,2.915141e+08,0.0,186.0,152.5,119.0,33.5,152.5,152.5,0.0,291.51587,145.75793,0.0,0.0,0.0,186.0,127.75,103.0,34.259125,1173.6875,17.0,0.0,0.0,206.0,2.0,305.0,2.0,2.0,2.0,206.0,305.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,35138.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
9.0,0.008327007,0.0041635036,0.0,0.0,269.6,6.0,120.09116,240.0,4896.164,1665.4015,181.91338,1682.247,8327.007,65535.0,1.0,921.0,209.83333,66.0,318.05682,1259.0,209.83333,0.0,0.0,0.8761308,34971.0,0.0,2.0,65535.0,323765.78,8327.0,4896.164,925.223,10.01358,1437.4865,1200.9116,4.0,120.09116,160.0,5622.1484,2617.0413,1088.8577,2125.0347,7851.124,1.0,1231.0,359.25,66.0,503.3157,1437.0,359.25,0.0,0.008327007,0.0041635036,0.0,0.0,2.0,1231.0,269.6,66.0,409.12692,167384.84,6.0,0.0,2.0,1259.0,6.0,1437.0,4.0,6.0,4.0,1259.0,1437.0,0.0
74.0,8620.57,4310.285,0.0,0.0,435.15854,5.125,0.0009280129,1640.0,3.2623613e+09,2.1551426e+08,0.0,6.049542e+08,8.620571e+09,65535.0,8.0,443.0,131.53659,66.0,130.11441,674.125,131.53659,0.0,0.0,0.17804556,56492.0,0.0,16.0,65535.0,4.1392856,8.620571e+09,3.2623613e+09,1.0642679e+08,0.0,4.3856074e+08,0.009512132,5.125,0.0009280129,1640.0,3.2623616e+09,2.1551426e+08,53.167343,6.049542e+08,8.620571e+09,9.0,3506.0,738.7805,66.0,1333.988,3786.25,738.7805,0.0,8620.57,4310.285,0.0,0.0,17.0,3506.0,435.15854,66.0,995.19507,990413.2,6.0,0.0,16.0,5393.0,41.0,30290.0,41.0,41.0,41.0,5393.0,30290.0,0.0
0.0,0.30112386,0.15056193,0.0,0.0,60.0,0.0,0.0,56.0,301123.84,301123.84,301123.84,0.0,301123.84,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,34689.0,0.0,0.0,0.0,398.5071,301123.0,301123.84,301123.84,301123.84,0.0,6.641785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30112386,0.15056193,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,120.0,2.0,0.0,0.0,2.0,0.0,120.0,0.0,0.0
7.0,1.016763,0.5083815,0.0,0.0,72.125,1.5,1.9670268,120.0,1.0103772e+06,508159.03,5940.914,502218.12,1.01631806e+06,65535.0,1.0,99.0,79.666664,66.0,14.055446,119.5,79.666664,0.0,0.0,0.7071006,22.0,0.0,2.0,65535.0,567.48724,1.016762e+06,1.0080261e+06,145251.86,24.795532,352231.34,7.8681073,2.5,1.9670268,200.0,1.0080261e+06,254190.75,467.062,435232.75,1.016763e+06,0.0,74.0,67.6,66.0,3.2,169.0,67.6,0.0,1.016763,0.5083815,0.0,0.0,1.0,99.0,72.125,66.0,10.705577,114.609375,6.0,0.0,2.0,239.0,3.0,338.0,5.0,3.0,5.0,239.0,338.0,0.0
1.0,1e-06,5e-07,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54853.0,0.0,0.0,65535.0,5.4e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,54.0,0.0,1e-06,5e-07,0.0,0.0,0.0,54.0,54.0,54.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,54.0,1.0,0.0,1.0,0.0,54.0,0.0
18.0,0.07807112,0.03903556,0.0,0.0,86.85714,11.0,12.808834,440.0,16724.824,7807.112,0.0,5312.2026,78071.12,65535.0,6.0,104.0,76.545456,60.0,13.9568405,842.0,76.545456,0.0,0.0,0.8574338,36259.0,0.0,1.0,65535.0,23363.314,78071.0,16724.824,3903.556,0.0,5145.195,268.9855,10.0,12.808834,400.0,21082.162,7960.452,0.0,7461.3486,71644.07,7.0,222.0,98.2,66.0,44.388737,982.0,98.2,0.0,0.07807112,0.03903556,0.0,0.0,13.0,222.0,86.85714,60.0,34.0186,1157.2653,6.0,2.0,2.0,842.0,11.0,982.0,10.0,11.0,10.0,842.0,982.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,1.0,1e+06,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.0,22053.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,6.0,1.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
18.0,64.69917,32.349586,0.0,0.0,200.85,5.5,0.030912297,440.0,6.468365e+07,6.469917e+06,195.0264,1.9404576e+07,6.469917e+07,65535.0,2.0,889.0,162.27272,66.0,238.15659,892.5,162.27272,0.0,0.0,0.7997312,42195.0,0.0,4.0,65535.0,62.08735,6.469917e+07,6.468359e+07,3.4052195e+06,0.0,1.4443451e+07,0.30912298,4.5,0.030912297,360.0,6.468378e+07,8.087396e+06,0.0,2.1391424e+07,6.469917e+07,2.0,1681.0,248.0,66.0,506.65417,1116.0,248.0,0.0,64.69917,32.349586,0.0,0.0,4.0,1681.0,200.85,66.0,385.39386,148528.42,6.0,0.0,4.0,1785.0,11.0,2232.0,9.0,11.0,9.0,1785.0,2232.0,0.0
27.0,2085.6084,1042.8042,0.0,0.0,444.7,5.0,0.0014384292,600.0,1.0710126e+09,1.4897202e+08,0.0,3.6505917e+08,2.0856083e+09,65535.0,3.0,446.0,133.8,66.0,132.69926,669.0,133.8,0.0,0.0,0.17707781,54288.0,0.0,6.0,65535.0,6.3966947,2.0856084e+09,1.0710126e+09,7.191753e+07,0.0,2.6434435e+08,0.014384292,5.0,0.0014384292,600.0,1.0710126e+09,1.4897203e+08,80.8239,3.6505917e+08,2.0856083e+09,3.0,3506.0,755.6,66.0,1375.2035,3778.0,755.6,0.0,2085.6084,1042.8042,0.0,0.0,6.0,3506.0,444.7,66.0,1025.2101,1.0510556e+06,6.0,0.0,6.0,2007.0,15.0,11334.0,15.0,15.0,15.0,2007.0,11334.0,0.0
0.0,1e-06,5e-07,0.0,0.0,73.0,1.0,1e+06,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,73.0,0.0,73.0,73.0,0.0,0.0,0.0,44364.0,0.0,0.0,0.0,7.3e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,73.0,73.0,73.0,0.0,0.0,17.0,0.0,0.0,73.0,1.0,0.0,0.0,1.0,0.0,73.0,0.0,0.0
0.0,1e-06,5e-07,0.0,0.0,60.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0,43542.0,0.0,0.0,0.0,6e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,5e-07,0.0,0.0,0.0,60.0,60.0,60.0,0.0,0.0,17.0,0.0,0.0,60.0,1.0,0.0,0.0,1.0,0.0,60.0,0.0,0.0
1.0,0.00045108795,0.00022554398,0.0,0.0,787.0,1.0,2216.8625,40.0,0.0,0.0,0.0,0.0,0.0,65535.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,0.0,0.0,0.03963012,22372.0,0.0,0.0,65535.0,3.4893418e+06,451.0,451.08795,451.08795,451.08795,0.0,4433.725,1.0,2216.8625,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,1514.0,1514.0,0.0,1514.0,1514.0,0.0,0.00045108795,0.00022554398,0.0,0.0,0.0,1514.0,787.0,60.0,727.0,528529.0,6.0,1.0,1.0,60.0,1.0,1514.0,1.0,1.0,1.0,60.0,1514.0,0.0
1.0,1e-06,5e-07,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29386.0,0.0,0.0,65535.0,5.8e+07,1.0,0.0,0.0,0.0,0.0,1e+06,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,58.0,58.0,0.0,0.0,58.0,0.0,1e-06,5e-07,0.0,0.0,0.0,58.0,58.0,58.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,58.0,1.0,0.0,1.0,0.0,58.0,0.0
